179037,14513748,9670251,1,0,0,138,138,19,2503,1093025,1
180037,14589236,9722422,1,0,0,138,138,19,2503,1093025,1
181038,14661716,9771545,1,0,0,138,138,19,2503,1093025,1
182038,14736875,9822086,1,0,0,138,138,19,2503,1093025,1
183038,14808010,9869267,1,0,0,138,138,19,2503,1093025,1
184039,14879733,9918453,1,0,0,138,138,19,2503,1093025,1
185039,14953114,9968294,1,0,0,138,138,19,2503,1093025,1
186039,15026893,10018197,1,0,0,138,138,19,2503,1093025,1
187040,15097375,10067120,1,0,0,138,138,19,2503,1093025,1
188040,15176680,10118044,1,0,0,138,138,19,2503,1093025,1
189040,15252442,10170395,1,0,0,138,138,19,2503,1093025,1
190041,15323894,10217819,1,0,0,138,138,19,2503,1093025,1
191041,15400064,10268996,1,0,0,138,138,19,2503,1093025,1
192041,15473204,10318935,1,0,0,138,138,19,2503,1093025,1
193042,15547403,10368899,1,0,0,138,138,19,2503,1093025,1
194042,15625296,10420835,1,0,0,138,138,19,2503,1093025,1
195043,15700258,10472019,1,0,0,138,138,19,2503,1093025,1
196043,15773700,10521161,1,0,0,138,138,19,2503,1093025,1
197044,15842797,10567639,1,0,0,138,138,19,2503,1093025,1
198044,15911374,10615558,1,0,0,138,138,19,2503,1093025,1
199044,15981873,10662901,1,0,0,138,138,19,2503,1093025,1
200044,16055252,10713220,1,0,0,138,138,19,2503,1093025,1
201045,16126593,10759693,1,0,0,138,138,19,2503,1093025,1
202045,16198799,10807655,1,0,0,138,138,19,2503,1093025,1
203046,16267391,10853916,1,0,0,138,138,19,2503,1093025,1
204046,16343083,10903343,1,0,0,138,138,19,2503,1093025,1
205047,16407516,10945424,1,0,0,138,138,19,2503,1093025,1
206048,16477514,10992363,1,0,0,138,138,19,2503,1093025,1
207049,16545518,11039175,1,0,0,138,138,19,2503,1093025,1
208049,16610805,11085403,1,0,0,138,138,19,2503,1093025,1
209050,16678878,11131417,1,0,0,138,138,19,2503,1093025,1
210050,16753030,11180361,1,0,0,138,138,19,2503,1093025,1
211050,16823658,11226260,1,0,0,138,138,19,2503,1093025,1
212050,16894216,11273622,1,0,0,138,138,19,2503,1093025,1
213051,16968030,11322103,1,0,0,138,138,19,2503,1093025,1
214051,17040008,11368374,1,0,0,138,138,19,2503,1093025,1
215051,17107165,11416218,1,0,0,138,138,19,2503,1093025,1
216052,17175134,11461596,1,0,0,138,138,19,2503,1093025,1
217052,17245057,11509608,1,0,0,138,138,19,2503,1093025,1
218052,17317287,11560448,1,0,0,138,138,19,2503,1093025,1
219053,17387698,11608624,1,0,0,138,138,19,2503,1093025,1
220053,17459307,11655101,1,0,0,138,138,19,2503,1093025,1
221053,17530313,11701888,1,0,0,138,138,19,2503,1093025,1
222054,17604970,11752600,1,0,0,138,138,19,2503,1093025,1
223054,17676616,11800653,1,0,0,138,138,19,2503,1093025,1
224054,17753628,11850877,1,0,0,138,138,19,2503,1093025,1
225055,17825779,11901518,1,0,0,138,138,19,2503,1093025,1
226055,17899998,11950826,1,0,0,138,138,19,2503,1093025,1
227055,17969292,11997438,1,0,0,138,138,19,2503,1093025,1
228055,18043618,12048584,1,0,0,138,138,19,2503,1093025,1
229056,18114036,12097244,1,0,0,138,138,19,2503,1093025,1
230056,18183304,12144097,1,0,0,138,138,19,2503,1093025,1
231056,18256001,12194015,1,0,0,138,138,19,2503,1093025,1
232056,18328723,12242547,1,0,0,138,138,19,2503,1093025,1
233057,18400057,12289600,1,0,0,138,138,19,2503,1093025,1
234057,18474782,12339837,1,0,0,138,138,19,2503,1093025,1
235059,18544642,12386164,1,0,0,138,138,19,2503,1093025,1
236059,18618144,12434831,1,0,0,138,138,19,2503,1093025,1
237059,18690684,12483602,1,0,0,138,138,19,2503,1093025,1
238060,18764351,12533561,1,0,0,138,138,19,2503,1093025,1
239060,18836149,12580628,1,0,0,138,138,19,2503,1093025,1
240061,18908335,12627679,1,0,0,138,138,19,2503,1093025,1
241062,18979292,12676006,1,0,0,138,138,19,2503,1093025,1
242062,19049211,12724280,1,0,0,138,138,19,2503,1093025,1
243062,19117279,12771808,1,0,0,138,138,19,2503,1093025,1
244062,19191963,12822474,1,0,0,138,138,19,2503,1093025,1
245063,19261962,12872669,1,0,0,138,138,19,2503,1093025,1
246063,19330587,12919663,1,0,0,138,138,19,2503,1093025,1
247063,19404459,12967229,1,0,0,138,138,19,2503,1093025,1
248063,19473900,13013610,1,0,0,138,138,19,2503,1093025,1
249064,19548060,13064036,1,0,0,138,138,19,2503,1093025,1
250064,19616200,13110281,1,0,0,138,138,19,2503,1093025,1
251064,19686197,13158912,1,0,0,138,138,19,2503,1093025,1
252065,19755992,13208284,1,0,0,138,138,19,2503,1093025,1
253065,19827845,13256661,1,0,0,138,138,19,2503,1093025,1
254066,19898784,13306432,1,0,0,138,138,19,2503,1093025,1
255066,19969837,13354226,1,0,0,138,138,19,2503,1093025,1
256066,20043471,13403380,1,0,0,138,138,19,2503,1093025,1
257067,20120199,13454588,1,0,0,138,138,19,2503,1093025,1
258067,20192970,13499932,1,0,0,138,138,19,2503,1093025,1
259067,20266625,13548973,1,0,0,138,138,19,2503,1093025,1
260067,20339176,13596910,1,0,0,138,138,19,2503,1093025,1
261068,20412488,13647279,1,0,0,138,138,19,2503,1093025,1
262068,20485323,13694700,1,0,0,138,138,19,2503,1093025,1
263068,20558335,13744491,1,0,0,138,138,19,2503,1093025,1
264068,20631449,13794292,1,0,0,138,138,19,2503,1093025,1
265069,20709885,13848402,1,0,0,138,138,19,2503,1093025,1
266069,20784528,13897021,1,0,0,138,138,19,2503,1093025,1
267069,20857930,13945311,1,0,0,138,138,19,2503,1093025,1
268070,20922443,13988514,1,0,0,138,138,19,2503,1093025,1
269070,20992535,14035760,1,0,0,138,138,19,2503,1093025,1
270071,21057164,14080622,1,0,0,138,138,19,2503,1093025,1
271071,21130346,14129012,1,0,0,138,138,19,2503,1093025,1
272071,21204346,14179837,1,0,0,138,138,19,2503,1093025,1
273072,21280924,14229377,1,0,0,138,138,19,2503,1093025,1
274072,21350671,14277658,1,0,0,138,138,19,2503,1093025,1
275073,21417489,14323703,1,0,0,138,138,19,2503,1093025,1
276073,21486194,14370267,1,0,0,138,138,19,2503,1093025,1
277073,21560374,14417368,1,0,0,138,138,19,2503,1093025,1
278073,21633410,14467035,1,0,0,138,138,19,2503,1093025,1
279074,21701276,14512576,1,0,0,138,138,19,2503,1093025,1
280075,21770301,14558429,1,0,0,138,138,19,2503,1093025,1
281076,21831887,14600457,1,0,0,138,138,19,2503,1093025,1
282076,21897963,14644750,1,0,0,138,138,19,2503,1093025,1
283076,21967084,14691009,1,0,0,138,138,19,2503,1093025,1
284077,22031849,14732811,1,0,0,138,138,19,2503,1093025,1
285077,22098627,14778310,1,0,0,138,138,19,2503,1093025,1
286078,22169375,14825928,1,0,0,138,138,19,2503,1093025,1
287078,22240040,14873722,1,0,0,138,138,19,2503,1093025,1
288078,22307713,14919722,1,0,0,138,138,19,2503,1093025,1
289078,22376943,14967810,1,0,0,138,138,19,2503,1093025,1
290078,22452432,15019018,1,0,0,138,138,19,2503,1093025,1
291079,22525052,15066244,1,0,0,138,138,19,2503,1093025,1
292079,22597960,15114196,1,0,0,138,138,19,2503,1093025,1
293079,22670038,15163256,1,0,0,138,138,19,2503,1093025,1
294079,22742310,15211541,1,0,0,138,138,19,2503,1093025,1
295080,22812258,15260512,1,0,0,138,138,19,2503,1093025,1
296080,22879526,15305765,1,0,0,138,138,19,2503,1093025,1
297080,22948205,15351031,1,0,0,138,138,19,2503,1093025,1
298080,23020362,15397635,1,0,0,138,138,19,2503,1093025,1
299081,23089042,15441841,1,0,0,138,138,19,2503,1093025,1
300081,23160814,15490108,1,0,0,138,138,19,2503,1093025,1
301082,23225118,15533341,1,0,0,138,138,19,2503,1093025,1
302082,23294097,15578723,1,0,0,138,138,19,2503,1093025,1
303083,23362126,15619935,1,0,0,138,138,19,2503,1093025,1
304083,23427400,15664952,1,0,0,138,138,19,2503,1093025,1
305084,23494139,15711485,1,0,0,138,138,19,2503,1093025,1
306084,23568116,15762441,1,0,0,138,138,19,2503,1093025,1
307084,23642856,15811383,1,0,0,138,138,19,2503,1093025,1
308084,23718933,15861722,1,0,0,138,138,19,2503,1093025,1
309085,23786596,15907299,1,0,0,138,138,19,2503,1093025,1
310085,23856997,15956885,1,0,0,138,138,19,2503,1093025,1
311086,23930048,16006582,1,0,0,138,138,19,2503,1093025,1
312086,24003381,16054647,1,0,0,138,138,19,2503,1093025,1
313087,24074732,16101503,1,0,0,138,138,19,2503,1093025,1
314087,24146403,16150370,1,0,0,138,138,19,2503,1093025,1
315087,24224996,16202538,1,0,0,138,138,19,2503,1093025,1
316088,24301082,16253518,1,0,0,138,138,19,2503,1093025,1
317088,24377741,16303270,1,0,0,138,138,19,2503,1093025,1
318088,24447614,16350949,1,0,0,138,138,19,2503,1093025,1
319089,24518542,16396256,1,0,0,138,138,19,2503,1093025,1
320089,24588915,16444396,1,0,0,138,138,19,2503,1093025,1
321089,24660564,16492945,1,0,0,138,138,19,2503,1093025,1
322089,24731335,16539651,1,0,0,138,138,19,2503,1093025,1
323092,24801440,16586253,1,0,0,138,138,19,2503,1093025,1
324092,24875252,16636035,1,0,0,138,138,19,2503,1093025,1
325093,24949455,16685026,1,0,0,138,138,19,2503,1093025,1
326093,25022007,16735102,1,0,0,138,138,19,2503,1093025,1
327094,25100703,16787191,1,0,0,138,138,19,2503,1093025,1
328094,25172231,16835052,1,0,0,138,138,19,2503,1093025,1
329094,25247109,16884056,1,0,0,138,138,19,2503,1093025,1
330094,25320618,16933797,1,0,0,138,138,19,2503,1093025,1
331095,25392695,16983477,1,0,0,138,138,19,2503,1093025,1
332095,25465901,17033825,1,0,0,138,138,19,2503,1093025,1
333096,25538417,17082277,1,0,0,138,138,19,2503,1093025,1
334096,25610337,17130994,1,0,0,138,138,19,2503,1093025,1
335096,25680402,17177976,1,0,0,138,138,19,2503,1093025,1
336097,25758159,17231345,1,0,0,138,138,19,2503,1093025,1
337097,25831628,17281205,1,0,0,138,138,19,2503,1093025,1
338097,25903414,17330401,1,0,0,138,138,19,2503,1093025,1
339097,25976040,17378005,1,0,0,138,138,19,2503,1093025,1
340097,26046043,17424682,1,0,0,138,138,19,2503,1093025,1
341098,26115031,17471062,1,0,0,138,138,19,2503,1093025,1
342098,26187246,17518562,1,0,0,138,138,19,2503,1093025,1
343098,26260669,17566931,1,0,0,138,138,19,2503,1093025,1
344099,26331953,17615585,1,0,0,138,138,19,2503,1093025,1
345099,26402784,17663129,1,0,0,138,138,19,2503,1093025,1
346099,26474877,17710397,1,0,0,138,138,19,2503,1093025,1
347099,26551042,17761200,1,0,0,138,138,19,2503,1093025,1
348100,26625108,17812661,1,0,0,138,138,19,2503,1093025,1
349100,26698841,17862368,1,0,0,138,138,19,2503,1093025,1
350100,26777551,17916694,1,0,0,138,138,19,2503,1093025,1
351100,26847815,17962112,1,0,0,138,138,19,2503,1093025,1
352101,26916858,18007748,1,0,0,138,138,19,2503,1093025,1
353101,26990190,18058368,1,0,0,138,138,19,2503,1093025,1
354101,27058514,18104623,1,0,0,138,138,19,2503,1093025,1
355101,27125828,18150072,1,0,0,138,138,19,2503,1093025,1
356102,27194116,18196988,1,0,0,138,138,19,2503,1093025,1
357104,27265513,18245173,1,0,0,138,138,19,2503,1093025,1
358104,27337630,18295119,1,0,0,138,138,19,2503,1093025,1
359105,27414608,18346479,1,0,0,138,138,19,2503,1093025,1
360105,27489944,18397410,1,0,0,138,138,19,2503,1093025,1
361105,27564669,18448139,1,0,0,138,138,19,2503,1093025,1
362105,27636281,18497348,1,0,0,138,138,19,2503,1093025,1
363106,27706952,18545679,1,0,0,138,138,19,2503,1093025,1
364106,27779252,18594643,1,0,0,138,138,19,2503,1093025,1
365106,27849985,18641862,1,0,0,138,138,19,2503,1093025,1
366107,27919643,18690720,1,0,0,138,138,19,2503,1093025,1
367108,27994015,18741122,1,0,0,138,138,19,2503,1093025,1
368108,28065043,18788766,1,0,0,138,138,19,2503,1093025,1
369108,28140251,18840221,1,0,0,138,138,19,2503,1093025,1
370109,28210545,18889039,1,0,0,138,138,19,2503,1093025,1
371109,28279368,18937229,1,0,0,138,138,19,2503,1093025,1
372109,28351498,18986645,1,0,0,138,138,19,2503,1093025,1
373110,28424918,19036589,1,0,0,138,138,19,2503,1093025,1
374110,28495529,19084217,1,0,0,138,138,19,2503,1093025,1
375110,28566707,19131121,1,0,0,138,138,19,2503,1093025,1
376110,28636107,19175544,1,0,0,138,138,19,2503,1093025,1
377111,28704463,19219756,1,0,0,138,138,19,2503,1093025,1
378111,28776298,19268330,1,0,0,138,138,19,2503,1093025,1
379111,28848646,19316309,1,0,0,138,138,19,2503,1093025,1
380112,28922779,19365711,1,0,0,138,138,19,2503,1093025,1
381112,28997416,19417514,1,0,0,138,138,19,2503,1093025,1
382112,29072876,19468386,1,0,0,138,138,19,2503,1093025,1
383113,29140482,19514391,1,0,0,138,138,19,2503,1093025,1
384113,29212573,19563275,1,0,0,138,138,19,2503,1093025,1
385113,29287123,19613020,1,0,0,138,138,19,2503,1093025,1
386114,29364720,19666752,1,0,0,138,138,19,2503,1093025,1
387114,29435908,19715943,1,0,0,138,138,19,2503,1093025,1
388114,29511795,19767671,1,0,0,138,138,19,2503,1093025,1
389115,29584149,19817549,1,0,0,138,138,19,2503,1093025,1
390115,29653430,19865620,1,0,0,138,138,19,2503,1093025,1
391116,29729671,19914970,1,0,0,138,138,19,2503,1093025,1
392117,29801587,19962616,1,0,0,138,138,19,2503,1093025,1
393118,29874572,20012262,1,0,0,138,138,19,2503,1093025,1
394118,29942880,20060609,1,0,0,138,138,19,2503,1093025,1
395118,30020607,20111403,1,0,0,138,138,19,2503,1093025,1
396119,30092498,20161254,1,0,0,138,138,19,2503,1093025,1
397119,30167249,20209872,1,0,0,138,138,19,2503,1093025,1
398119,30244330,20259798,1,0,0,138,138,19,2503,1093025,1
399119,30314909,20305840,1,0,0,138,138,19,2503,1093025,1
400120,30388395,20355304,1,0,0,138,138,19,2503,1093025,1
401120,30457077,20402403,1,0,0,138,138,19,2503,1093025,1
402120,30525088,20449499,1,0,0,138,138,19,2503,1093025,1
403122,30599381,20499170,1,0,0,138,138,19,2503,1093025,1
404122,30672712,20545395,1,0,0,138,138,19,2503,1093025,1
405122,30745397,20594093,1,0,0,138,138,19,2503,1093025,1
406123,30817154,20641426,1,0,0,138,138,19,2503,1093025,1
407123,30889183,20690375,1,0,0,138,138,19,2503,1093025,1
408124,30960877,20739434,1,0,0,138,138,19,2503,1093025,1
409124,31035744,20789281,1,0,0,138,138,19,2503,1093025,1
410124,31108578,20836848,1,0,0,138,138,19,2503,1093025,1
411125,31186287,20887480,1,0,0,138,138,19,2503,1093025,1
412125,31261047,20936983,1,0,0,138,138,19,2503,1093025,1
413125,31334261,20984905,1,0,0,138,138,19,2503,1093025,1
414126,31407623,21036184,1,0,0,138,138,19,2503,1093025,1
415126,31482955,21085549,1,0,0,138,138,19,2503,1093025,1
416126,31555253,21134127,1,0,0,138,138,19,2503,1093025,1
417127,31631872,21184199,1,0,0,138,138,19,2503,1093025,1
418127,31702620,21230765,1,0,0,138,138,19,2503,1093025,1
419127,31772383,21277476,1,0,0,138,138,19,2503,1093025,1
420127,31843850,21325819,1,0,0,138,138,19,2503,1093025,1
421128,31917473,21376220,1,0,0,138,138,19,2503,1093025,1
422128,31989623,21423792,1,0,0,138,138,19,2503,1093025,1
423128,32067548,21475951,1,0,0,138,138,19,2503,1093025,1
424129,32140920,21525987,1,0,0,138,138,19,2503,1093025,1
425129,32214440,21575865,1,0,0,138,138,19,2503,1093025,1
426129,32289914,21629246,1,0,0,138,138,19,2503,1093025,1
427129,32364025,21678237,1,0,0,138,138,19,2503,1093025,1
428130,32433452,21727211,1,0,0,138,138,19,2503,1093025,1
429130,32504094,21774194,1,0,0,138,138,19,2503,1093025,1
430130,32573752,21823052,1,0,0,138,138,19,2503,1093025,1
431131,32648076,21872497,1,0,0,138,138,19,2503,1093025,1
432131,32723093,21920595,1,0,0,138,138,19,2503,1093025,1
433131,32793840,21966038,1,0,0,138,138,19,2503,1093025,1
434132,32864528,22014621,1,0,0,138,138,19,2503,1093025,1
435132,32940789,22065303,1,0,0,138,138,19,2503,1093025,1
436132,33015115,22113640,1,0,0,138,138,19,2503,1093025,1
437133,33086786,22162477,1,0,0,138,138,19,2503,1093025,1
438133,33160629,22212376,1,0,0,138,138,19,2503,1093025,1
439133,33229155,22259556,1,0,0,138,138,19,2503,1093025,1
